Subject,Course ID,Course Title,Course Description,Credits
Japanese Studies,JPST_O 370,Japanese Food Culture,"Social, historical, political, and environmental dimensions of the development of traditional and contemporary Japanese food culture. Taught in English. Credit will not be granted for both JPST 370 and JPST 395A. Prerequisite: Third year standing.",	3
Korean,KORN_O 100,Basic Korean I,"An introduction to the grammar, syntax, and function of modern spoken and written Korean. For absolute beginners; not available to students who have obtained the equivalent of CEFR Level A1 in the language.",	3
Korean,KORN_O 101,Basic Korean II,"Continuation of KORN 100. Not available to students who have obtained the equivalent of CEFR Level A1 in the language. Prerequisite: A score of 55% or higher in KORN 100. Subscribe to KORN_O Course Descriptions Introduction Courses by Subject Courses by Faculty/School UBC Okanagan Academic Calendar Okanagan Campus 3333 University Way Kelowna,                  BC                  Canada V1V 1V7 The University of British Columbia About UBC Contact UBC About the University News Events Careers Make a Gift Search UBC.ca UBC Campuses Vancouver Campus Okanagan Campus UBC Sites Robson Square Centre for Digital Media Faculty of Medicine Across BC Emergency Procedures | Terms of Use | UBC Copyright | Accessibility to top Calendar Sections Home Dates and Deadlines Academic Year Admissions Fees Establishment and Constitution Campus-wide Policies and Regulations Services and Organizations Research Institutes Faculties, Schools, and Colleges Alternative Study Options Course Descriptions Emeriti Staff Enrolment Statistics 2023/24 Calendar History Calendar Archive Contact Us UBC Crest The official logo of the University of British Columbia. Urgent Message An exclamation mark in a speech bubble. Caret An arrowhead indicating direction. Arrow An arrow indicating direction. Arrow in Circle An arrow indicating direction. Arrow in Circle An arrow indicating direction. Chats Two speech clouds. Facebook The logo for the Facebook social media service. Information The letter 'i' in a circle. Instagram The logo for the Instagram social media service. Linkedin The logo for the LinkedIn social media service. Location Pin A map location pin. Mail An envelope. Menu Three horizontal lines indicating a menu. Minus A minus sign. Pencil A pencil indicating that this is editable. Telephone An antique telephone. Plus A plus symbol indicating more or the ability to add. Search A magnifying glass. Twitter The logo for the Twitter social media service. Youtube The logo for the YouTube video sharing service.",	3
Language and Literacy Education,LLED_O 200,Introduction to Writing in Academic and Professional Registers,Examination of sociolinguistic knowledge and skills that are central to the production of academic and professional texts.,	3
Language and Literacy Education,LLED_O 213,Introduction to Intercultural Communication and Socialization in Multicultural Contexts,The processes by which individuals become competent members of society through the use of language.,	3
Language and Literacy Education,LLED_O 450,Teaching and Learning Language and Literacy: Kindergarten and Primary Grades,"An overview of teaching and learning in English language arts for primary grades (K-3) with attention to oral language, reading and viewing, writing and representing. Restricted to students with at least third-year standing. Pass/Fail. [3-0-0]",	3
Language and Literacy Education,LLED_O 451,Teaching and Learning Language and Literacy: Intermediate and Middle Grades,"An overview of teaching and learning in English language arts for intermediate grades with attention to oral language, listening, reading and viewing, writing and representing. Restricted to students with at least third-year standing. Pass/Fail. [3-0-0]",	3
Language and Literacy Education,LLED_O 452,Literacy in the Content Areas: Intermediate and Secondary,Best practices are presented for integrating the teaching of reading and writing in content area material. Multiple instructional strategies will be provided to enable students to make content reading and writing accessible and successful. Restricted to students with at least third-year standing. Pass/Fail. [3-0-0],	3
Language and Literacy Education,LLED_O 461,Assessment of Literacy and Learning,"Based upon current research in reading and language arts practices, students will engage in the selection, administration, and interpretation of formative and summative literacy assessments for the purpose of evaluating reading and language processes. Restricted to students with at least third-year standing. Pass/Fail. [3-0-0]",	3
Language and Literacy Education,LLED_O 463,Early Language and Literacy Development,"The influences of language, emergent literacy, and growth are examined. How reading and writing develop as integrated processes within oral language acquisition is also explored. Credit will be granted for only one of LLED 463 or ECED 463. Restricted to students with at least third-year standing. Pass/Fail. [3-0-0] Equivalency: ECED463",	3
Language and Literacy Education,LLED_O 464,Literacy for Diverse Learners in the Elementary Grades,"Key issues, research, and practice are examined to improve literacy achievement for elementary students with a range of reading and writing difficulties. Credit will be granted for only one of LLED 464 or EPSE 464. Restricted to students with at least third-year standing. Pass/Fail. [3-0-0] Equivalency: EPSE464",	3
Language and Literacy Education,LLED_O 465,Literacy for Diverse Learners in Middle and Secondary Grades,"Key issues, research, and practice are examined to improve literacy achievement for students in middle and secondary grades with a range of reading and writing difficulties. Credit will be granted for only one of LLED 465 or EPSE 465. Restricted to students with at least third-year standing. Pass/Fail. [3-0-0] Equivalency: EPSE465",	3
Language and Literacy Education,LLED_O 466,ESL and Literacy Education,Learning techniques and principles in second language acquisition will be explored. Students will be encouraged to create and modify lessons pertinent to their own K-12 or post-secondary classroom settings. Restricted to students with at least third-year standing. Pass/Fail. [3-0-0],	3
Language and Literacy Education,LLED_O 467,Drama in English Language Arts Education,"Explores how educational drama can be used to support literacy programs in elementary and middle school language arts programs. Content focus is primarily for elementary and middle school educators, however, modifications for other grade levels can readily be made. Restricted to students with at least third-year standing. Pass/Fail. [3-0-0]",	3
Language and Literacy Education,LLED_O 468,"Language, Literacy, and Numeracy",Research and best practices will be examined with the intent of acknowledging the link between numeracy and literacy and experiencing how specific pedagogy in the classroom can support this link. Restricted to students with at least third-year standing. Pass/Fail. [3-0-0],	3
Language and Literacy Education,LLED_O 490,Special Topics in Language and Literacy Education,Restricted to students with at least third-year standing. Pass/Fail. [3-0-0],	3-6
Language and Literacy Education,LLED_O 494,Introduction to Additional Language Teaching and Learning,"Language teaching methods, instructional skills in English and motivational design are examined. Sociocultural factors and language acquisition are explored with a focus on teaching and assessing listening, speaking, reading, writing, grammar, and vocabulary. Restricted to students with at least third-year standing. Pass/Fail. [3-0-0]",	3
